,time,passenger_id,latitude,longitude,altitude,location,event
851,1686877412349,passenger99,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,fato_arrival
852,1686877412350,passenger117,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,fato_arrival
853,1686877412351,passenger119,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,fato_arrival
854,1686877431022,passenger152,33.9473393894643,-118.373647676473,0.0,SFO_ENTRANCE,vertiport_entrance
855,1686877431023,passenger152,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,enter_waiting_room
856,1686877454080,passenger153,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
857,1686877454081,passenger153,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
858,1686877467047,passenger154,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
859,1686877467048,passenger154,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
860,1686877469455,passenger155,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
861,1686877469456,passenger155,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
862,1686877471283,passenger156,33.9473393894643,-118.373647676473,0.0,SFO_ENTRANCE,vertiport_entrance
863,1686877471284,passenger156,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,enter_waiting_room
864,1686877486119,passenger157,33.9473393894643,-118.373647676473,0.0,STOCKTON_ENTRANCE,vertiport_entrance
865,1686877486120,passenger157,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,enter_waiting_room
866,1686877493105,passenger158,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
867,1686877493106,passenger158,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
868,1686877498626,passenger159,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
869,1686877498627,passenger159,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
870,1686877502559,passenger160,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
871,1686877502560,passenger160,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
872,1686877509457,passenger161,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
873,1686877509458,passenger161,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
874,1686877509459,passenger137,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
875,1686877509460,passenger153,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
876,1686877509461,passenger159,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
877,1686877509462,passenger161,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
878,1686877524824,passenger162,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
879,1686877524825,passenger162,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
880,1686877528440,passenger163,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
881,1686877528441,passenger163,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
882,1686877552963,passenger87,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
883,1686877552964,passenger89,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
884,1686877552965,passenger102,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
885,1686877552966,passenger128,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
886,1686877552967,passenger87,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
887,1686877552968,passenger89,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
888,1686877552969,passenger102,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
889,1686877552970,passenger128,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
890,1686877552971,passenger87,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
891,1686877552972,passenger89,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
892,1686877552973,passenger102,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
893,1686877552974,passenger128,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
894,1686877564560,passenger164,33.9473393894643,-118.373647676473,0.0,STOCKTON_ENTRANCE,vertiport_entrance
895,1686877564561,passenger164,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,enter_waiting_room
896,1686877578578,passenger165,33.9473393894643,-118.373647676473,0.0,SFO_ENTRANCE,vertiport_entrance
897,1686877578579,passenger165,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,enter_waiting_room
898,1686877581017,passenger112,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,flight_assignment
899,1686877581018,passenger113,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,flight_assignment
900,1686877581019,passenger116,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,flight_assignment
901,1686877581020,passenger123,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,flight_assignment
902,1686877581021,passenger112,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,boarding_start
903,1686877581022,passenger113,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,boarding_start
904,1686877581023,passenger116,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,boarding_start
905,1686877581024,passenger123,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,boarding_start
906,1686877581025,passenger112,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,boarding_gate
907,1686877581026,passenger113,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,boarding_gate
908,1686877581027,passenger116,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,boarding_gate
909,1686877581028,passenger123,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,boarding_gate
910,1686877599596,passenger166,33.9473393894643,-118.373647676473,0.0,SFO_ENTRANCE,vertiport_entrance
911,1686877599597,passenger166,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,enter_waiting_room
912,1686877602950,passenger167,33.9473393894643,-118.373647676473,0.0,SFO_ENTRANCE,vertiport_entrance
913,1686877602951,passenger167,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,enter_waiting_room
914,1686877603821,passenger168,33.9473393894643,-118.373647676473,0.0,STOCKTON_ENTRANCE,vertiport_entrance
915,1686877603822,passenger168,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,enter_waiting_room
916,1686877607045,passenger169,33.9473393894643,-118.373647676473,0.0,STOCKTON_ENTRANCE,vertiport_entrance
917,1686877607046,passenger169,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,enter_waiting_room
918,1686877629767,passenger170,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
919,1686877629768,passenger170,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
920,1686877644397,passenger171,33.9473393894643,-118.373647676473,0.0,STOCKTON_ENTRANCE,vertiport_entrance
921,1686877644398,passenger171,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,enter_waiting_room
922,1686877651394,passenger172,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
923,1686877651395,passenger172,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
924,1686877651396,passenger149,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
925,1686877651397,passenger158,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
926,1686877651398,passenger160,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
927,1686877651399,passenger172,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
928,1686877659488,passenger173,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
929,1686877659489,passenger173,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
930,1686877662112,passenger174,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
931,1686877662113,passenger174,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
932,1686877664096,passenger175,33.9473393894643,-118.373647676473,0.0,STOCKTON_ENTRANCE,vertiport_entrance
933,1686877664097,passenger175,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,enter_waiting_room
934,1686877664098,passenger129,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,passenger_consolidation
935,1686877664099,passenger164,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,passenger_consolidation
936,1686877664100,passenger169,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,passenger_consolidation
937,1686877664101,passenger175,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,passenger_consolidation
938,1686877668488,passenger114,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
939,1686877668489,passenger121,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
940,1686877668490,passenger124,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
941,1686877668491,passenger132,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
942,1686877668492,passenger114,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
943,1686877668493,passenger121,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
944,1686877668494,passenger124,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
945,1686877668495,passenger132,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
946,1686877668496,passenger114,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
947,1686877668497,passenger121,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
948,1686877668498,passenger124,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
949,1686877668499,passenger132,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
950,1686877686146,passenger176,33.9473393894643,-118.373647676473,0.0,SFO_ENTRANCE,vertiport_entrance
951,1686877686147,passenger176,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,enter_waiting_room
952,1686877686148,passenger67,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,passenger_consolidation
953,1686877686149,passenger71,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,passenger_consolidation
954,1686877686150,passenger152,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,passenger_consolidation
955,1686877686151,passenger176,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,passenger_consolidation
956,1686877692853,passenger177,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
957,1686877692854,passenger177,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
958,1686877692855,passenger135,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
959,1686877692856,passenger154,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
960,1686877692857,passenger155,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
961,1686877692858,passenger177,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
962,1686877695022,passenger178,33.9473393894643,-118.373647676473,0.0,STOCKTON_ENTRANCE,vertiport_entrance
963,1686877695023,passenger178,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,enter_waiting_room
964,1686877695024,passenger151,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,passenger_consolidation
965,1686877695025,passenger157,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,passenger_consolidation
966,1686877695026,passenger168,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,passenger_consolidation
967,1686877695027,passenger178,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,passenger_consolidation
968,1686877703481,passenger87,33.9473995910249,-118.374275130822,0.0,SJ_GATE,fato_arrival
969,1686877703482,passenger89,33.9473995910249,-118.374275130822,0.0,SJ_GATE,fato_arrival
970,1686877703483,passenger102,33.9473995910249,-118.374275130822,0.0,SJ_GATE,fato_arrival
971,1686877703484,passenger128,33.9473995910249,-118.374275130822,0.0,SJ_GATE,fato_arrival
972,1686877711062,passenger136,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
973,1686877711063,passenger139,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
974,1686877711064,passenger140,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
975,1686877711065,passenger143,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
976,1686877711066,passenger136,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
977,1686877711067,passenger139,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
978,1686877711068,passenger140,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
979,1686877711069,passenger143,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
980,1686877711070,passenger136,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
981,1686877711071,passenger139,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
982,1686877711072,passenger140,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
983,1686877711073,passenger143,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
984,1686877728906,passenger179,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
985,1686877728907,passenger179,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
986,1686877728974,passenger180,33.9473393894643,-118.373647676473,0.0,STOCKTON_ENTRANCE,vertiport_entrance
987,1686877728975,passenger180,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,enter_waiting_room
988,1686877731535,passenger112,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,fato_arrival
989,1686877731536,passenger113,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,fato_arrival
990,1686877731537,passenger116,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,fato_arrival
991,1686877731538,passenger123,33.9473995910249,-118.374275130822,0.0,STOCKTON_GATE,fato_arrival
992,1686877735258,passenger181,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
993,1686877735259,passenger181,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
994,1686877774261,passenger182,33.9473393894643,-118.373647676473,0.0,STOCKTON_ENTRANCE,vertiport_entrance
995,1686877774262,passenger182,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,enter_waiting_room
996,1686877790436,passenger67,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,flight_assignment
997,1686877790437,passenger71,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,flight_assignment
998,1686877790438,passenger152,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,flight_assignment
999,1686877790439,passenger176,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,flight_assignment
1000,1686877790440,passenger67,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,boarding_start
1001,1686877790441,passenger71,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,boarding_start
1002,1686877790442,passenger152,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,boarding_start
1003,1686877790443,passenger176,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,boarding_start
1004,1686877790444,passenger67,33.9473995910249,-118.374275130822,0.0,SFO_GATE,boarding_gate
1005,1686877790445,passenger71,33.9473995910249,-118.374275130822,0.0,SFO_GATE,boarding_gate
1006,1686877790446,passenger152,33.9473995910249,-118.374275130822,0.0,SFO_GATE,boarding_gate
1007,1686877790447,passenger176,33.9473995910249,-118.374275130822,0.0,SFO_GATE,boarding_gate
1008,1686877791999,passenger98,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
1009,1686877792000,passenger110,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
1010,1686877792001,passenger122,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
1011,1686877792002,passenger131,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
1012,1686877792003,passenger98,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
1013,1686877792004,passenger110,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
1014,1686877792005,passenger122,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
1015,1686877792006,passenger131,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
1016,1686877792007,passenger98,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
1017,1686877792008,passenger110,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
1018,1686877792009,passenger122,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
1019,1686877792010,passenger131,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
1020,1686877794740,passenger183,33.9473393894643,-118.373647676473,0.0,STOCKTON_ENTRANCE,vertiport_entrance
1021,1686877794741,passenger183,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,enter_waiting_room
1022,1686877799535,passenger184,33.9473393894643,-118.373647676473,0.0,STOCKTON_ENTRANCE,vertiport_entrance
1023,1686877799536,passenger184,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,enter_waiting_room
1024,1686877819006,passenger114,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
1025,1686877819007,passenger121,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
1026,1686877819008,passenger124,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
1027,1686877819009,passenger132,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
1028,1686877819329,passenger185,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
1029,1686877819330,passenger185,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
1030,1686877819751,passenger186,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
1031,1686877819752,passenger186,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
1032,1686877824002,passenger137,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
1033,1686877824003,passenger153,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
1034,1686877824004,passenger159,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
1035,1686877824005,passenger161,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,flight_assignment
1036,1686877824006,passenger137,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
1037,1686877824007,passenger153,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
1038,1686877824008,passenger159,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
1039,1686877824009,passenger161,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,boarding_start
1040,1686877824010,passenger137,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
1041,1686877824011,passenger153,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
1042,1686877824012,passenger159,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
1043,1686877824013,passenger161,33.9473995910249,-118.374275130822,0.0,SJ_GATE,boarding_gate
1044,1686877855215,passenger187,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
1045,1686877855216,passenger187,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
1046,1686877855217,passenger130,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
1047,1686877855218,passenger150,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
1048,1686877855219,passenger170,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
1049,1686877855220,passenger187,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
1050,1686877861376,passenger188,33.9473393894643,-118.373647676473,0.0,SFO_ENTRANCE,vertiport_entrance
1051,1686877861377,passenger188,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,enter_waiting_room
1052,1686877861378,passenger146,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,passenger_consolidation
1053,1686877861379,passenger156,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,passenger_consolidation
1054,1686877861380,passenger166,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,passenger_consolidation
1055,1686877861381,passenger188,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,passenger_consolidation
1056,1686877861729,passenger189,33.9473393894643,-118.373647676473,0.0,SFO_ENTRANCE,vertiport_entrance
1057,1686877861730,passenger189,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,enter_waiting_room
1058,1686877866120,passenger190,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
1059,1686877866121,passenger190,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
1060,1686877866122,passenger174,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
1061,1686877866123,passenger185,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
1062,1686877866124,passenger186,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
1063,1686877866125,passenger190,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,passenger_consolidation
1064,1686877867039,passenger191,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
1065,1686877867040,passenger191,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
1066,1686877870424,passenger192,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
1067,1686877870425,passenger192,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
1068,1686877884524,passenger136,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
1069,1686877884525,passenger139,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
1070,1686877884526,passenger140,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
1071,1686877884527,passenger143,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,fato_arrival
1072,1686877895304,passenger193,33.9473393894643,-118.373647676473,0.0,STOCKTON_ENTRANCE,vertiport_entrance
1073,1686877895305,passenger193,33.9471955065246,-118.37445960086,0.0,STOCKTON_ROOM,enter_waiting_room
1074,1686877903862,passenger194,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
1075,1686877903863,passenger194,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
1076,1686877912040,passenger195,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
1077,1686877912041,passenger195,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
1078,1686877912042,passenger173,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
1079,1686877912043,passenger179,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
1080,1686877912044,passenger181,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
1081,1686877912045,passenger195,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,passenger_consolidation
1082,1686877914617,passenger196,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
1083,1686877914618,passenger196,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
1084,1686877916469,passenger197,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
1085,1686877916470,passenger197,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
1086,1686877926787,passenger198,33.9473393894643,-118.373647676473,0.0,RICHMOND_ENTRANCE,vertiport_entrance
1087,1686877926788,passenger198,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,enter_waiting_room
1088,1686877934610,passenger199,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
1089,1686877934611,passenger199,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
1090,1686877940954,passenger67,33.9473995910249,-118.374275130822,0.0,SFO_GATE,fato_arrival
1091,1686877940955,passenger71,33.9473995910249,-118.374275130822,0.0,SFO_GATE,fato_arrival
1092,1686877940956,passenger152,33.9473995910249,-118.374275130822,0.0,SFO_GATE,fato_arrival
1093,1686877940957,passenger176,33.9473995910249,-118.374275130822,0.0,SFO_GATE,fato_arrival
1094,1686877942517,passenger98,33.9473995910249,-118.374275130822,0.0,SJ_GATE,fato_arrival
1095,1686877942518,passenger110,33.9473995910249,-118.374275130822,0.0,SJ_GATE,fato_arrival
1096,1686877942519,passenger122,33.9473995910249,-118.374275130822,0.0,SJ_GATE,fato_arrival
1097,1686877942520,passenger131,33.9473995910249,-118.374275130822,0.0,SJ_GATE,fato_arrival
1098,1686877970695,passenger200,33.9473393894643,-118.373647676473,0.0,SFO_ENTRANCE,vertiport_entrance
1099,1686877970696,passenger200,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,enter_waiting_room
1100,1686877970697,passenger148,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,passenger_consolidation
1101,1686877970698,passenger165,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,passenger_consolidation
1102,1686877970699,passenger167,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,passenger_consolidation
1103,1686877970700,passenger200,33.9471955065246,-118.37445960086,0.0,SFO_ROOM,passenger_consolidation
1104,1686877973042,passenger82,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
1105,1686877973043,passenger111,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
1106,1686877973044,passenger120,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
1107,1686877973045,passenger147,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,flight_assignment
1108,1686877973046,passenger82,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
1109,1686877973047,passenger111,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
1110,1686877973048,passenger120,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
1111,1686877973049,passenger147,33.9471955065246,-118.37445960086,0.0,RICHMOND_ROOM,boarding_start
1112,1686877973050,passenger82,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
1113,1686877973051,passenger111,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
1114,1686877973052,passenger120,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
1115,1686877973053,passenger147,33.9473995910249,-118.374275130822,0.0,RICHMOND_GATE,boarding_gate
1116,1686877973986,passenger201,33.9473393894643,-118.373647676473,0.0,SJ_ENTRANCE,vertiport_entrance
1117,1686877973987,passenger201,33.9471955065246,-118.37445960086,0.0,SJ_ROOM,enter_waiting_room
