,time,tail_number,location,speed,soc,flight_direction,event,latitude,longitude,altitude
6890,1686920204551,aircraft2,Stockton_SJ_SFO WP4,67.0,7.993605777301127e-15,STOCKTON_SJ,cruise,37.727471,-121.471301,450.0
6891,1686920224161,aircraft11,RICHMOND_departure_fix,18.0,3.9968028886505635e-15,RICHMOND_SJ,climb_transition_end,37.909593,-122.340109,45.72
6892,1686920239643,aircraft8,Richmond_Stockton WP5,67.0,54.49,RICHMOND_STOCKTON,cruise,37.939736,-122.247608,450.0
6893,1686920244161,aircraft11,Richmond_SJ WP1,45.0,3.9968028886505635e-15,RICHMOND_SJ,climb_end,37.904488,-122.331765,106.68
6894,1686920248257,aircraft3,SJ_SFO WP5,67.0,45.0,SJ_SFO,cruise,37.532833,-122.300403,450.0
6895,1686920248601,aircraft9,Split Richmond_SJ WP9,67.0,44.68000000000001,SFO_SJ,cruise,37.377255,-121.863401,106.68
6896,1686920261161,aircraft11,Richmond_SJ WP2,56.0,3.9968028886505635e-15,RICHMOND_SJ,cruise,37.897716,-122.325172,450.0
6897,1686920264601,aircraft9,SJ_approach_fix,36.0,44.64000000000001,SFO_SJ,final_approach_fix_arrival,37.311332,-121.84835,45.72
6898,1686920271161,aircraft11,Intersect SFO_Richmond and Richmond_SJ,67.0,3.9968028886505635e-15,RICHMOND_SJ,cruise,37.892492,-122.321299,450.0
6899,1686920272601,aircraft9,SJ_hover_fix,0.0,44.330000000000005,SFO_SJ,hover_fix_arrival,37.305658,-121.8540561,15.0
6900,1686920286182,aircraft10,SJ_Richmond WP7,67.0,16.360000000000003,SJ_RICHMOND,cruise,37.811372,-122.178098,450.0
6901,1686920287601,aircraft9,SJ_FATO1,0.0,43.120000000000005,SFO_SJ,landed,37.3056580008058,-121.85405613654,0.0
6902,1686920287602,aircraft9,SJ_FATO1,0.0,43.120000000000005,SFO_SJ,ready_for_taxi_in,37.3056580008058,-121.85405613654,0.0
6903,1686920288053,aircraft6,SJ_SFO WP5,67.0,6.439293542825908e-15,STOCKTON_SFO,cruise,37.532833,-122.300403,450.0
6904,1686920293161,aircraft11,Richmond_SJ WP3,67.0,3.9968028886505635e-15,RICHMOND_SJ,cruise,37.885721,-122.306475,450.0
6905,1686920307161,aircraft4,RICHMOND_PARK14,0.0,5.329070518200751e-15,SFO_RICHMOND,charging_start,37.9130343464276,-122.332277872925,0.0
6906,1686920318119,aircraft9,SJ_PARK14,0.0,43.120000000000005,SJ_RICHMOND,parked,37.30554124248,-121.854405990325,0.0
6907,1686920318120,aircraft9,SJ_PARK14,0.0,43.120000000000005,SJ_RICHMOND,aircraft_allocation,37.30554124248,-121.854405990325,0.0
6908,1686920328161,aircraft11,Richmond_SJ WP4,67.0,3.9968028886505635e-15,RICHMOND_SJ,cruise,37.869168,-122.289747,450.0
6909,1686920328637,aircraft13,Merge Richmond_SJ and SFO_SJ,56.0,26.25999999999999,SFO_STOCKTON,cruise,37.541639,-122.030063,450.0
6910,1686920354605,aircraft0,Stockton_SJ_SFO WP6,67.0,5.551115123125783e-15,STOCKTON_SFO,cruise,37.484241,-121.62822,450.0
6911,1686920354607,aircraft5,SJ_SFO WP3,67.0,3.9968028886505635e-15,STOCKTON_SFO,cruise,37.395281,-122.100789,450.0
6912,1686920368257,aircraft3,SJ_SFO WP6,67.0,42.83,SJ_SFO,cruise,37.587997,-122.359024,106.68
6913,1686920384257,aircraft3,SFO_approach_fix,36.0,42.79,SJ_SFO,final_approach_fix_arrival,37.61423,-122.378428,45.72
6914,1686920392257,aircraft3,SFO_hover_fix,0.0,42.48,SJ_SFO,hover_fix_arrival,37.621378,-122.376427,15.0
6915,1686920407257,aircraft3,SFO_FATO1,0.0,41.269999999999996,SJ_SFO,landed,37.6213780437358,-122.376427342586,0.0
6916,1686920407258,aircraft3,SFO_FATO1,0.0,41.269999999999996,SJ_SFO,ready_for_taxi_in,37.6213780437358,-122.376427342586,0.0
6917,1686920408053,aircraft6,SJ_SFO WP6,67.0,6.439293542825908e-15,STOCKTON_SFO,cruise,37.587997,-122.359024,106.68
6918,1686920422182,aircraft10,SJ_Richmond WP8,67.0,13.900000000000002,SJ_RICHMOND,cruise,37.872751,-122.247332,450.0
6919,1686920422293,aircraft1,Merge To stockton WP2,67.0,14.190000000000001,SJ_STOCKTON,cruise,37.565294,-121.659237,450.0
6920,1686920424053,aircraft6,SFO_approach_fix,36.0,6.439293542825908e-15,STOCKTON_SFO,final_approach_fix_arrival,37.61423,-122.378428,45.72
6921,1686920432053,aircraft6,SFO_hover_fix,0.0,6.439293542825908e-15,STOCKTON_SFO,hover_fix_arrival,37.621378,-122.376427,15.0
6922,1686920437775,aircraft3,SFO_PARK15,0.0,41.269999999999996,SJ_SFO,parked,37.6218366613002,-122.375959825235,0.0
6923,1686920438119,aircraft9,SJ_PARK14,0.0,43.120000000000005,SJ_RICHMOND,pushback,37.30554124248,-121.854405990325,0.0
6924,1686920447053,aircraft6,SFO_FATO1,0.0,6.439293542825908e-15,STOCKTON_SFO,landed,37.6213780437358,-122.376427342586,0.0
6925,1686920447054,aircraft6,SFO_FATO1,0.0,6.439293542825908e-15,STOCKTON_SFO,ready_for_taxi_in,37.6213780437358,-122.376427342586,0.0
6926,1686920465551,aircraft2,Stockton_SJ_SFO WP5,67.0,7.993605777301127e-15,STOCKTON_SJ,cruise,37.579534,-121.539801,450.0
6927,1686920468637,aircraft9,SJ_FATO1,0.0,43.120000000000005,SJ_RICHMOND,fato_arrival,37.3056580008058,-121.85405613654,0.0
6928,1686920477571,aircraft6,SFO_PARK18,0.0,6.439293542825908e-15,STOCKTON_SFO,parked,37.6216482026196,-122.376611395214,0.0
6929,1686920483637,aircraft9,SJ_hover_fix,0.0,41.910000000000004,SJ_RICHMOND,hover_climb_end,37.305658,-121.8540561,15.0
6930,1686920492161,aircraft11,Richmond_SJ WP5,67.0,3.9968028886505635e-15,RICHMOND_SJ,cruise,37.789045,-122.216524,450.0
6931,1686920500182,aircraft10,SJ_Richmond WP9,67.0,12.490000000000002,SJ_RICHMOND,cruise,37.898871,-122.297251,450.0
6932,1686920503637,aircraft9,SJ_departure_fix,18.0,40.910000000000004,SJ_RICHMOND,climb_transition_end,37.304832,-121.863192,45.72
6933,1686920505607,aircraft5,SJ_SFO WP4,67.0,3.9968028886505635e-15,STOCKTON_SFO,cruise,37.450756,-122.192122,450.0
6934,1686920523637,aircraft9,SJ_Richmond  and SJ_Stockton WP1,45.0,40.220000000000006,SJ_RICHMOND,climb_end,37.322571,-121.874046,106.68
6935,1686920526637,aircraft13,Split SJ_Richmond WP4,67.0,22.679999999999993,SFO_STOCKTON,cruise,37.480574,-121.901072,450.0
6936,1686920530182,aircraft10,Merge SFO_Richmond and SJ_Richmond,67.0,11.950000000000003,SJ_RICHMOND,cruise,37.901337,-122.319858,106.68
6937,1686920530643,aircraft8,Richmond_Stockton WP6,67.0,49.230000000000004,RICHMOND_STOCKTON,cruise,37.967505,-122.028157,450.0
6938,1686920534605,aircraft0,Stockton_SJ_SFO WP7,67.0,5.551115123125783e-15,STOCKTON_SFO,cruise,37.429805,-121.746516,450.0
6939,1686920539637,aircraft7,Merge To stockton WP2,67.0,42.17,SFO_STOCKTON,cruise,37.565294,-121.659237,450.0
6940,1686920546182,aircraft10,RICHMOND_approach_fix,36.0,11.910000000000004,SJ_RICHMOND,final_approach_fix_arrival,37.908936,-122.324382,45.72
6941,1686920554182,aircraft10,RICHMOND_hover_fix,0.0,11.600000000000003,SJ_RICHMOND,hover_fix_arrival,37.91325223,-122.3320084,15.0
6942,1686920562805,aircraft12,RICHMOND_PARK15,0.0,1.5543122344752192e-15,RICHMOND_SJ,charging_end,37.9132056314235,-122.332390118622,0.0
6943,1686920562806,aircraft12,RICHMOND_PARK15,0.0,60.0,RICHMOND_SJ,aircraft_allocation,37.9132056314235,-122.332390118622,0.0
6944,1686920569182,aircraft10,RICHMOND_FATO1,0.0,10.390000000000004,SJ_RICHMOND,landed,37.913252229749,-122.332008363263,0.0
6945,1686920569183,aircraft10,RICHMOND_FATO1,0.0,10.390000000000004,SJ_RICHMOND,ready_for_taxi_in,37.913252229749,-122.332008363263,0.0
6946,1686920569184,aircraft12,RICHMOND_PARK15,0.0,60.0,RICHMOND_SJ,pushback,37.9132056314235,-122.332390118622,0.0
6947,1686920599155,aircraft10,RICHMOND_PARK12,0.0,10.390000000000004,RICHMOND_SFO,parked,37.9130774590152,-122.331698921435,0.0
6948,1686920599156,aircraft10,RICHMOND_PARK12,0.0,10.390000000000004,RICHMOND_SFO,aircraft_allocation,37.9130774590152,-122.331698921435,0.0
6949,1686920599700,aircraft12,RICHMOND_FATO1,0.0,60.0,RICHMOND_SJ,fato_arrival,37.913252229749,-122.332008363263,0.0
6950,1686920614700,aircraft12,RICHMOND_hover_fix,0.0,58.79,RICHMOND_SJ,hover_climb_end,37.91325223,-122.3320084,15.0
6951,1686920615637,aircraft9,SJ_Richmond  and SJ_Stockton WP2,56.0,38.830000000000005,SJ_RICHMOND,cruise,37.367482,-121.889008,450.0
6952,1686920617775,aircraft3,SFO_PARK15,0.0,41.269999999999996,SFO_SJ,aircraft_allocation,37.6218366613002,-122.375959825235,0.0
6953,1686920634700,aircraft12,RICHMOND_departure_fix,18.0,57.79,RICHMOND_SJ,climb_transition_end,37.909593,-122.340109,45.72
6954,1686920637605,aircraft0,Split Stockton_SJ and Stockton_SFO,67.0,5.551115123125783e-15,STOCKTON_SFO,cruise,37.385379,-121.801302,450.0
6955,1686920654700,aircraft12,Richmond_SJ WP1,45.0,57.1,RICHMOND_SJ,climb_end,37.904488,-122.331765,106.68
6956,1686920657571,aircraft6,SFO_PARK18,0.0,6.439293542825908e-15,STOCKTON_SFO,charging_start,37.6216482026196,-122.376611395214,0.0
6957,1686920661551,aircraft2,Stockton_SJ_SFO WP6,67.0,7.993605777301127e-15,STOCKTON_SJ,cruise,37.484241,-121.62822,450.0
6958,1686920671700,aircraft12,Richmond_SJ WP2,56.0,56.84,RICHMOND_SJ,cruise,37.897716,-122.325172,450.0
6959,1686920681700,aircraft12,Intersect SFO_Richmond and Richmond_SJ,67.0,56.660000000000004,RICHMOND_SJ,cruise,37.892492,-122.321299,450.0
6960,1686920687637,aircraft9,SJ_Richmond WP3,67.0,37.53000000000001,SJ_RICHMOND,cruise,37.409055,-121.903569,450.0
6961,1686920702607,aircraft5,SJ_SFO WP5,67.0,3.9968028886505635e-15,STOCKTON_SFO,cruise,37.532833,-122.300403,450.0
6962,1686920703700,aircraft12,Richmond_SJ WP3,67.0,56.260000000000005,RICHMOND_SJ,cruise,37.885721,-122.306475,450.0
6963,1686920719155,aircraft10,RICHMOND_PARK12,0.0,10.390000000000004,RICHMOND_SFO,pushback,37.9130774590152,-122.331698921435,0.0
6964,1686920722605,aircraft0,Stockton_SFO WP1,67.0,5.551115123125783e-15,STOCKTON_SFO,cruise,37.338656,-121.774148,450.0
6965,1686920731637,aircraft9,Intersect Richmond_SJ and SJ Richmond,67.0,36.74000000000001,SJ_RICHMOND,cruise,37.435286,-121.908137,450.0
6966,1686920737775,aircraft3,SFO_PARK15,0.0,41.269999999999996,SFO_SJ,pushback,37.6218366613002,-122.375959825235,0.0
6967,1686920738700,aircraft12,Richmond_SJ WP4,67.0,55.63,RICHMOND_SJ,cruise,37.869168,-122.289747,450.0
6968,1686920749128,aircraft10,RICHMOND_FATO1,0.0,10.390000000000004,RICHMOND_SFO,fato_arrival,37.913252229749,-122.332008363263,0.0
6969,1686920761161,aircraft11,Richmond_SJ WP6,67.0,3.9968028886505635e-15,RICHMOND_SJ,cruise,37.643364,-122.126319,450.0
6970,1686920764128,aircraft10,RICHMOND_hover_fix,0.0,9.180000000000003,RICHMOND_SFO,hover_climb_end,37.91325223,-122.3320084,15.0
6971,1686920768293,aircraft3,SFO_FATO1,0.0,41.269999999999996,SFO_SJ,fato_arrival,37.6213780437358,-122.376427342586,0.0
6972,1686920783293,aircraft3,SFO_hover_fix,0.0,40.059999999999995,SFO_SJ,hover_climb_end,37.621378,-122.376427,15.0
6973,1686920784128,aircraft10,RICHMOND_departure_fix,18.0,8.180000000000003,RICHMOND_SFO,climb_transition_end,37.909593,-122.340109,45.72
6974,1686920791605,aircraft0,Stockton_SFO WP2,67.0,5.551115123125783e-15,STOCKTON_SFO,cruise,37.299345,-121.79008,450.0
6975,1686920799293,aircraft1,To stockton WP3,67.0,7.380000000000002,SJ_STOCKTON,cruise,37.754901,-121.500908,450.0
6976,1686920803293,aircraft3,SFO_departure_fix,18.0,39.059999999999995,SFO_SJ,climb_transition_end,37.62357,-122.367587,45.72
6977,1686920804128,aircraft10,RICHMOND_SFO_waypoint_1,45.0,7.490000000000004,RICHMOND_SFO,climb_end,37.901345,-122.34033,106.68
6978,1686920807637,aircraft9,Split SJ_Richmond and SJ_Stockton WP4,67.0,35.36000000000001,SJ_RICHMOND,cruise,37.480574,-121.901072,450.0
6979,1686920822128,aircraft10,RICHMOND_SFO_waypoint_2,56.0,7.220000000000004,RICHMOND_SFO,cruise,37.892383,-122.340361,450.0
6980,1686920822607,aircraft5,SJ_SFO WP6,67.0,3.9968028886505635e-15,STOCKTON_SFO,cruise,37.587997,-122.359024,106.68
6981,1686920823293,aircraft3,SFO_SJ_waypoint_1,45.0,38.37,SFO_SJ,climb_end,37.620013,-122.266036,106.68
6982,1686920838607,aircraft5,SFO_approach_fix,36.0,3.9968028886505635e-15,STOCKTON_SFO,final_approach_fix_arrival,37.61423,-122.378428,45.72
6983,1686920841551,aircraft2,Stockton_SJ_SFO WP7,67.0,7.993605777301127e-15,STOCKTON_SJ,cruise,37.429805,-121.746516,450.0
6984,1686920846607,aircraft5,SFO_hover_fix,0.0,3.9968028886505635e-15,STOCKTON_SFO,hover_fix_arrival,37.621378,-122.376427,15.0
6985,1686920861607,aircraft5,SFO_FATO1,0.0,3.9968028886505635e-15,STOCKTON_SFO,landed,37.6213780437358,-122.376427342586,0.0
6986,1686920861608,aircraft5,SFO_FATO1,0.0,3.9968028886505635e-15,STOCKTON_SFO,ready_for_taxi_in,37.6213780437358,-122.376427342586,0.0
6987,1686920862128,aircraft10,RICHMOND_SFO_waypoint_3,67.0,6.500000000000004,RICHMOND_SFO,cruise,37.86831,-122.345024,450.0
6988,1686920885605,aircraft0,Stockton_SFO WP3,67.0,5.551115123125783e-15,STOCKTON_SFO,cruise,37.28197,-121.858267,450.0
6989,1686920887637,aircraft13,Merge To stockton WP2,67.0,16.389999999999993,SFO_STOCKTON,cruise,37.565294,-121.659237,450.0
6990,1686920892125,aircraft5,SFO_PARK14,0.0,3.9968028886505635e-15,STOCKTON_SFO,parked,37.6216929207146,-122.375855208868,0.0
6991,1686920902643,aircraft8,Richmond_Stockton WP7,67.0,42.510000000000005,RICHMOND_STOCKTON,cruise,37.991038,-121.744975,450.0
6992,1686920902700,aircraft12,Richmond_SJ WP5,67.0,52.67,RICHMOND_SJ,cruise,37.789045,-122.216524,450.0
6993,1686920914128,aircraft10,RICHMOND_SFO_waypoint_4,67.0,5.560000000000004,RICHMOND_SFO,cruise,37.842344,-122.367809,450.0
6994,1686920916637,aircraft7,To stockton WP3,67.0,35.36,SFO_STOCKTON,cruise,37.754901,-121.500908,450.0
6995,1686920944551,aircraft2,Split Stockton_SJ and Stockton_SFO,67.0,7.993605777301127e-15,STOCKTON_SJ,cruise,37.385379,-121.801302,450.0
6996,1686920972161,aircraft11,Merge Richmond_SJ and SFO_SJ,67.0,3.9968028886505635e-15,RICHMOND_SJ,cruise,37.541639,-122.030063,450.0
6997,1686920976605,aircraft0,Stockton_SFO WP4,67.0,5.551115123125783e-15,STOCKTON_SFO,cruise,37.295674,-121.9251,450.0
6998,1686920977128,aircraft10,RICHMOND_SFO_waypoint_5,67.0,4.420000000000004,RICHMOND_SFO,cruise,37.808192,-122.38806,450.0
6999,1686920992637,aircraft9,SJ_Richmond WP5,67.0,32.02000000000001,SJ_RICHMOND,cruise,37.564118,-121.994214,450.0
7000,1686921020551,aircraft2,Merge Richmond_SJ and Stockton_SJ,67.0,7.993605777301127e-15,STOCKTON_SJ,cruise,37.34621,-121.83122,106.68
7001,1686921026128,aircraft10,RICHMOND_SFO_waypoint_6,67.0,3.5300000000000042,RICHMOND_SFO,cruise,37.778499,-122.384361,450.0
7002,1686921027293,aircraft3,SFO_SJ_waypoint_2,56.0,35.29,SFO_SJ,cruise,37.579685,-122.146453,450.0
7003,1686921034605,aircraft0,Stockton_SFO WP5,67.0,5.551115123125783e-15,STOCKTON_SFO,cruise,37.320922,-121.955506,450.0
7004,1686921036551,aircraft2,SJ_approach_fix,36.0,7.993605777301127e-15,STOCKTON_SJ,final_approach_fix_arrival,37.311332,-121.84835,45.72
7005,1686921044551,aircraft2,SJ_hover_fix,0.0,7.993605777301127e-15,STOCKTON_SJ,hover_fix_arrival,37.305658,-121.8540561,15.0
7006,1686921046293,aircraft1,To stockton WP4,67.0,2.9200000000000017,SJ_STOCKTON,cruise,37.875994,-121.390534,450.0
7007,1686921059551,aircraft2,SJ_FATO1,0.0,7.993605777301127e-15,STOCKTON_SJ,landed,37.3056580008058,-121.85405613654,0.0
7008,1686921059552,aircraft2,SJ_FATO1,0.0,7.993605777301127e-15,STOCKTON_SJ,ready_for_taxi_in,37.3056580008058,-121.85405613654,0.0
7009,1686921072125,aircraft5,SFO_PARK14,0.0,3.9968028886505635e-15,STOCKTON_SFO,charging_start,37.6216929207146,-122.375855208868,0.0
7010,1686921079128,aircraft10,RICHMOND_SFO_waypoint_7,67.0,2.5700000000000043,RICHMOND_SFO,cruise,37.748262,-122.370386,450.0
7011,1686921085605,aircraft0,Merge SJ_SFO and Stockton_SFO,67.0,5.551115123125783e-15,STOCKTON_SFO,cruise,37.345088,-121.979224,450.0
7012,1686921089524,aircraft2,SJ_PARK13,0.0,7.993605777301127e-15,SJ_SFO,parked,37.3053717432466,-121.854185630595,0.0
7013,1686921089525,aircraft2,SJ_PARK13,0.0,7.993605777301127e-15,SJ_SFO,aircraft_allocation,37.3053717432466,-121.854185630595,0.0
7014,1686921120293,aircraft1,Intersect stockton and Stockton_SJ_SFO,67.0,1.5800000000000016,SJ_STOCKTON,cruise,37.904597,-121.346988,450.0
7015,1686921129128,aircraft10,RICHMOND_SFO_waypoint_8,67.0,1.6600000000000041,RICHMOND_SFO,cruise,37.71963,-122.358099,450.0
7016,1686921163637,aircraft7,To stockton WP4,67.0,30.9,SFO_STOCKTON,cruise,37.875994,-121.390534,450.0
7017,1686921164293,aircraft1,To stockton WP6,67.0,1.5543122344752192e-15,SJ_STOCKTON,cruise,37.926417,-121.328118,450.0
7018,1686921171700,aircraft12,Richmond_SJ WP6,67.0,47.81,RICHMOND_SJ,cruise,37.643364,-122.126319,450.0
7019,1686921191293,aircraft1,To stockton WP7,67.0,1.5543122344752192e-15,SJ_STOCKTON,cruise,37.942488,-121.329364,450.0
7020,1686921191637,aircraft9,SJ_Richmond WP6,67.0,28.42000000000001,SJ_RICHMOND,cruise,37.661518,-122.082115,450.0
7021,1686921193293,aircraft3,Merge Richmond_SJ and SFO_SJ,67.0,32.29,SFO_SJ,cruise,37.541639,-122.030063,450.0
7022,1686921208128,aircraft10,RICHMOND_SFO_waypoint_9,67.0,4.218847493575595e-15,RICHMOND_SFO,cruise,37.68048,-122.392684,450.0
7023,1686921209524,aircraft2,SJ_PARK13,0.0,7.993605777301127e-15,SJ_SFO,pushback,37.3053717432466,-121.854185630595,0.0
7024,1686921210161,aircraft11,Intersect Richmond_SJ and SJ Richmond,67.0,3.9968028886505635e-15,RICHMOND_SJ,cruise,37.435286,-121.908137,450.0
7025,1686921214293,aircraft1,To stockton WP8,67.0,1.5543122344752192e-15,SJ_STOCKTON,cruise,37.951189,-121.343226,450.0
7026,1686921216643,aircraft8,Richmond_Stockton WP8,67.0,36.830000000000005,RICHMOND_STOCKTON,cruise,37.98791,-121.504677,450.0
7027,1686921227293,aircraft1,To stockton WP9,67.0,1.5543122344752192e-15,SJ_STOCKTON,cruise,37.94979,-121.352781,450.0
7028,1686921237637,aircraft7,Intersect stockton and Stockton_SJ_SFO,67.0,29.56,SFO_STOCKTON,cruise,37.904597,-121.346988,450.0
7029,1686921239497,aircraft2,SJ_FATO1,0.0,7.993605777301127e-15,SJ_SFO,fato_arrival,37.3056580008058,-121.85405613654,0.0
7030,1686921254497,aircraft2,SJ_hover_fix,0.0,7.993605777301127e-15,SJ_SFO,hover_climb_end,37.305658,-121.8540561,15.0
7031,1686921266605,aircraft0,SJ_SFO WP3,67.0,5.551115123125783e-15,STOCKTON_SFO,cruise,37.395281,-122.100789,450.0
7032,1686921274497,aircraft2,SJ_departure_fix,18.0,7.993605777301127e-15,SJ_SFO,climb_transition_end,37.304832,-121.863192,45.72
7033,1686921281637,aircraft7,To stockton WP6,67.0,28.77,SFO_STOCKTON,cruise,37.926417,-121.328118,450.0
7034,1686921288128,aircraft10,RICHMOND_SFO_waypoint_10,67.0,4.218847493575595e-15,RICHMOND_SFO,cruise,37.634036,-122.409975,450.0
7035,1686921293637,aircraft13,To stockton WP3,67.0,9.579999999999995,SFO_STOCKTON,cruise,37.754901,-121.500908,450.0
7036,1686921294497,aircraft2,SJ_SFO WP1,45.0,7.993605777301127e-15,SJ_SFO,climb_end,37.312145,-121.881113,106.68
7037,1686921308637,aircraft7,To stockton WP7,67.0,28.28,SFO_STOCKTON,cruise,37.942488,-121.329364,450.0
7038,1686921317128,aircraft10,RICHMOND_SFO_waypoint_11,67.0,4.218847493575595e-15,RICHMOND_SFO,cruise,37.618964,-122.399106,106.68
7039,1686921317293,aircraft1,Stockton Approach Fix,36.0,1.5543122344752192e-15,SJ_STOCKTON,final_approach_fix_arrival,37.941583,-121.358531,106.68
7040,1686921323161,aircraft11,Split Richmond_SJ WP9,67.0,3.9968028886505635e-15,RICHMOND_SJ,cruise,37.377255,-121.863401,106.68
7041,1686921331637,aircraft7,To stockton WP8,67.0,27.86,SFO_STOCKTON,cruise,37.951189,-121.343226,450.0
7042,1686921333128,aircraft10,SFO_approach_fix,36.0,4.218847493575595e-15,RICHMOND_SFO,final_approach_fix_arrival,37.61423,-122.378428,45.72
7043,1686921333293,aircraft1,Stockton FATO,0.0,1.5543122344752192e-15,SJ_STOCKTON,hover_fix_arrival,37.93819,-121.350342,45.72
7044,1686921336643,aircraft8,Richmond_Stockton WP9,67.0,34.660000000000004,RICHMOND_STOCKTON,cruise,37.968537,-121.416435,450.0
7045,1686921339161,aircraft11,SJ_approach_fix,36.0,3.9968028886505635e-15,RICHMOND_SJ,final_approach_fix_arrival,37.311332,-121.84835,45.72
7046,1686921341128,aircraft10,SFO_hover_fix,0.0,4.218847493575595e-15,RICHMOND_SFO,hover_fix_arrival,37.621378,-122.376427,15.0
7047,1686921344637,aircraft7,To stockton WP9,67.0,27.62,SFO_STOCKTON,cruise,37.94979,-121.352781,450.0
7048,1686921347161,aircraft11,SJ_hover_fix,0.0,3.9968028886505635e-15,RICHMOND_SJ,hover_fix_arrival,37.305658,-121.8540561,15.0
7049,1686921356128,aircraft10,SFO_FATO1,0.0,4.218847493575595e-15,RICHMOND_SFO,landed,37.6213780437358,-122.376427342586,0.0
7050,1686921356129,aircraft10,SFO_FATO1,0.0,4.218847493575595e-15,RICHMOND_SFO,ready_for_taxi_in,37.6213780437358,-122.376427342586,0.0
7051,1686921362161,aircraft11,SJ_FATO1,0.0,3.9968028886505635e-15,RICHMOND_SJ,landed,37.3056580008058,-121.85405613654,0.0
7052,1686921362162,aircraft11,SJ_FATO1,0.0,3.9968028886505635e-15,RICHMOND_SJ,ready_for_taxi_in,37.3056580008058,-121.85405613654,0.0
7053,1686921368293,aircraft1,STOCKTON_FATO1,0.0,1.5543122344752192e-15,SJ_STOCKTON,landed,37.9381903031836,-121.350342496127,0.0
7054,1686921368294,aircraft1,STOCKTON_FATO1,0.0,1.5543122344752192e-15,SJ_STOCKTON,ready_for_taxi_in,37.9381903031836,-121.350342496127,0.0
7055,1686921382700,aircraft12,Merge Richmond_SJ and SFO_SJ,67.0,44.0,RICHMOND_SJ,cruise,37.541639,-122.030063,450.0
7056,1686921386101,aircraft10,SFO_PARK13,0.0,4.218847493575595e-15,SFO_SJ,parked,37.6215043664746,-122.375878694175,0.0
7057,1686921386102,aircraft10,SFO_PARK13,0.0,4.218847493575595e-15,SFO_SJ,aircraft_allocation,37.6215043664746,-122.375878694175,0.0
7058,1686921392679,aircraft11,SJ_PARK16,0.0,3.9968028886505635e-15,RICHMOND_SJ,parked,37.3059430959902,-121.854169131574,0.0
7059,1686921398266,aircraft1,STOCKTON_PARK13,0.0,1.5543122344752192e-15,SJ_STOCKTON,parked,37.937924819911,-121.350550424266,0.0
7060,1686921417605,aircraft0,SJ_SFO WP4,67.0,5.551115123125783e-15,STOCKTON_SFO,cruise,37.450756,-122.192122,450.0
7061,1686921426643,aircraft8,Stockton Approach Fix,36.0,34.42,RICHMOND_STOCKTON,final_approach_fix_arrival,37.941583,-121.358531,106.68
7062,1686921431293,aircraft3,Intersect Richmond_SJ and SJ Richmond,67.0,27.99,SFO_SJ,cruise,37.435286,-121.908137,450.0
7063,1686921434637,aircraft7,Stockton Approach Fix,36.0,27.380000000000003,SFO_STOCKTON,final_approach_fix_arrival,37.941583,-121.358531,106.68
7064,1686921442643,aircraft8,Stockton FATO,0.0,33.800000000000004,RICHMOND_STOCKTON,hover_fix_arrival,37.93819,-121.350342,45.72
7065,1686921462497,aircraft2,Merge SJ_SFO and Stockton_SFO,56.0,7.993605777301127e-15,SJ_SFO,cruise,37.345088,-121.979224,450.0
7066,1686921470637,aircraft9,SJ_Richmond WP7,67.0,23.38000000000001,SJ_RICHMOND,cruise,37.811372,-122.178098,450.0
7067,1686921477643,aircraft8,STOCKTON_FATO1,0.0,30.980000000000004,RICHMOND_STOCKTON,landed,37.9381903031836,-121.350342496127,0.0
7068,1686921477644,aircraft8,STOCKTON_FATO1,0.0,30.980000000000004,RICHMOND_STOCKTON,ready_for_taxi_in,37.9381903031836,-121.350342496127,0.0
7069,1686921493643,aircraft7,Stockton FATO,0.0,26.76,SFO_STOCKTON,hover_fix_arrival,37.93819,-121.350342,45.72
7070,1686921506101,aircraft10,SFO_PARK13,0.0,4.218847493575595e-15,SFO_SJ,pushback,37.6215043664746,-122.375878694175,0.0
7071,1686921508161,aircraft8,STOCKTON_PARK11,0.0,30.980000000000004,STOCKTON_RICHMOND,parked,37.9381728572703,-121.349956371711,0.0
7072,1686921508162,aircraft8,STOCKTON_PARK11,0.0,30.980000000000004,STOCKTON_RICHMOND,aircraft_allocation,37.9381728572703,-121.349956371711,0.0
7073,1686921528643,aircraft7,STOCKTON_FATO1,0.0,23.94,SFO_STOCKTON,landed,37.9381903031836,-121.350342496127,0.0
7074,1686921528644,aircraft7,STOCKTON_FATO1,0.0,23.94,SFO_STOCKTON,ready_for_taxi_in,37.9381903031836,-121.350342496127,0.0
7075,1686921536074,aircraft10,SFO_FATO1,0.0,4.218847493575595e-15,SFO_SJ,fato_arrival,37.6213780437358,-122.376427342586,0.0
7076,1686921540637,aircraft13,To stockton WP4,67.0,5.119999999999995,SFO_STOCKTON,cruise,37.875994,-121.390534,450.0
7077,1686921544293,aircraft3,Split Richmond_SJ WP9,67.0,25.95,SFO_SJ,cruise,37.377255,-121.863401,106.68
7078,1686921551074,aircraft10,SFO_hover_fix,0.0,4.218847493575595e-15,SFO_SJ,hover_climb_end,37.621378,-122.376427,15.0
7079,1686921559161,aircraft7,STOCKTON_PARK16,0.0,23.94,SFO_STOCKTON,parked,37.9384700217001,-121.350456226674,0.0
7080,1686921560293,aircraft3,SJ_approach_fix,36.0,25.91,SFO_SJ,final_approach_fix_arrival,37.311332,-121.84835,45.72
