09:11:50 INFO    Saved idle time 00:33:01 between charging end or arrival and the flight allocation for aircraft 9 at SFO.
09:13:03 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 6 at MV_PARK11.
09:15:58 INFO    Saved idle time 01:09:21 between charging end or arrival and the flight allocation for aircraft 1 at MV.
09:20:39 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 7 at MV_PARK18.
09:23:15 INFO    Saved idle time 00:33:24 between charging end or arrival and the flight allocation for aircraft 10 at SFO.
09:23:48 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 0 at SFO_PARK16.
09:30:46 INFO    Saved idle time 01:22:10 between charging end or arrival and the flight allocation for aircraft 12 at MV.
09:31:23 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 1 at SFO_PARK14.
09:33:26 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 9 at MV_PARK14.
09:37:31 INFO    Saved idle time 00:40:40 between charging end or arrival and the flight allocation for aircraft 11 at SFO.
09:41:57 INFO    Saved idle time 01:21:16 between charging end or arrival and the flight allocation for aircraft 2 at MV.
09:43:05 INFO    Saved idle time 00:04:02 between charging end or arrival and the flight allocation for aircraft 0 at SFO.
09:46:38 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 10 at MV_PARK17.
09:53:24 INFO    Saved idle time 00:08:36 between charging end or arrival and the flight allocation for aircraft 12 at SFO.
09:53:50 INFO    Saved idle time 01:15:10 between charging end or arrival and the flight allocation for aircraft 3 at MV.
09:55:55 INFO    Saved idle time 00:09:16 between charging end or arrival and the flight allocation for aircraft 1 at SFO.
09:58:30 INFO    Saved idle time of 00:00:29 between arrival and charging for aircraft 11 at MV_PARK13.
09:58:52 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 2 at SFO_PARK11.
10:06:08 INFO    Saved idle time 01:18:15 between charging end or arrival and the flight allocation for aircraft 4 at MV.
10:08:13 INFO    Saved idle time 01:17:09 between charging end or arrival and the flight allocation for aircraft 5 at MV.
10:08:13 INFO    Saved idle time 01:12:14 between charging end or arrival and the flight allocation for aircraft 8 at MV.
10:09:14 INFO    Saved idle time 00:00:29 between charging end or arrival and the flight allocation for aircraft 3 at SFO.
10:11:37 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 0 at MV_PARK15.
10:13:32 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 12 at MV_PARK16.
10:13:48 INFO    Saved idle time 00:00:00 between charging end or arrival and the flight allocation for aircraft 2 at SFO.
10:15:26 INFO    Saved idle time of 00:00:29 between arrival and charging for aircraft 1 at MV_PARK12.
10:16:09 INFO    Saved idle time 00:48:10 between charging end or arrival and the flight allocation for aircraft 6 at MV.
10:21:33 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 4 at SFO.
10:23:38 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 5 at SFO.
10:24:38 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 3 at MV_PARK11.
10:25:46 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 8 at SFO.
10:29:03 INFO    Saved idle time 00:53:28 between charging end or arrival and the flight allocation for aircraft 7 at MV.
10:31:31 INFO    Saved idle time 00:02:01 between charging end or arrival and the flight allocation for aircraft 6 at SFO.
10:35:42 INFO    Saved idle time 00:47:20 between charging end or arrival and the flight allocation for aircraft 9 at MV.
10:36:23 INFO    Saved idle time 00:34:48 between charging end or arrival and the flight allocation for aircraft 10 at MV.
10:38:31 INFO    Saved idle time 00:25:05 between charging end or arrival and the flight allocation for aircraft 11 at MV.
10:39:11 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 4 at MV_PARK14.
10:41:06 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 5 at MV_PARK17.
10:42:27 INFO    Saved idle time 00:00:29 between charging end or arrival and the flight allocation for aircraft 7 at SFO.
10:43:00 INFO    Saved idle time of 00:00:29 between arrival and charging for aircraft 8 at MV_PARK13.
10:46:59 INFO    Saved idle time 00:25:08 between charging end or arrival and the flight allocation for aircraft 0 at MV.
10:49:07 INFO    Saved idle time 00:00:30 between charging end or arrival and the flight allocation for aircraft 9 at SFO.
10:49:39 INFO    Saved idle time of 00:00:30 between arrival and charging for aircraft 6 at MV_PARK15.
10:51:47 INFO    Saved idle time 00:01:04 between charging end or arrival and the flight allocation for aircraft 10 at SFO.
10:54:12 INFO    Saved idle time 00:28:08 between charging end or arrival and the flight allocation for aircraft 1 at MV.
10:55:08 INFO    Saved idle time 00:02:17 between charging end or arrival and the flight allocation for aircraft 11 at SFO.
10:57:51 INFO    Saved idle time of 00:00:29 between arrival and charging for aircraft 7 at MV_PARK12.
11:04:31 INFO    Saved idle time 00:34:27 between charging end or arrival and the flight allocation for aircraft 12 at MV.
11:04:38 INFO    Saved idle time 00:04:44 between charging end or arrival and the flight allocation for aircraft 0 at SFO.
